# RL-C + RL-C 3개
{'R_sense': 10, 'Vpk': 0.6, 'R1': 10, 'R2': 10, 'L1': 0.000221, 'L2': 0.000471, 'C1': 4.7e-07, 'C2': 4.7e-06}
1.000000e+02,1.747287e-02,1.245730e-06,1.980218e-03,5.789275e-05
1.021002e+02,1.747191e-02,4.334254e-07,2.018855e-03,4.349573e-05
1.042445e+02,1.747236e-02,8.306205e-07,2.057462e-03,3.705882e-05
1.064339e+02,1.747404e-02,4.249641e-07,2.096826e-03,5.286301e-05
1.086692e+02,1.747388e-02,6.036648e-07,2.163694e-03,6.544289e-05
1.109515e+02,1.747391e-02,6.862218e-07,2.230349e-03,8.774562e-05
1.132817e+02,1.747454e-02,3.256766e-07,2.296942e-03,8.972636e-05
1.156609e+02,1.747473e-02,1.007576e-06,2.316430e-03,1.375374e-04
1.180900e+02,1.747477e-02,2.134802e-07,2.461515e-03,6.262839e-05
1.205702e+02,1.747489e-02,7.341631e-07,2.566041e-03,7.121329e-05
1.231024e+02,1.747411e-02,5.292640e-07,2.524401e-03,7.534996e-05
1.256878e+02,1.747538e-02,1.278132e-06,2.547272e-03,7.245776e-05
1.283275e+02,1.747593e-02,1.220019e-06,2.583150e-03,8.882393e-05
1.310227e+02,1.747552e-02,9.093757e-07,2.685030e-03,2.551626e-05
1.337745e+02,1.747693e-02,1.200037e-06,2.735976e-03,7.014377e-05
1.365840e+02,1.747529e-02,6.715079e-07,2.799479e-03,3.970081e-05
1.394526e+02,1.747564e-02,1.089595e-06,2.856962e-03,4.795567e-05
1.423814e+02,1.747542e-02,7.390347e-07,2.931542e-03,3.708697e-05
1.453717e+02,1.747588e-02,8.028598e-07,3.055932e-03,2.920129e-05
1.484248e+02,1.747501e-02,8.257695e-07,3.077245e-03,2.533562e-05
1.515420e+02,1.747597e-02,5.644578e-07,3.108296e-03,3.632816e-05
1.547247e+02,1.747598e-02,9.700188e-07,3.241858e-03,5.310168e-05
1.579743e+02,1.747761e-02,1.186594e-06,3.276434e-03,3.943053e-05
1.612921e+02,1.747857e-02,5.034526e-07,3.370858e-03,4.189841e-05
1.646796e+02,1.747897e-02,1.323958e-06,3.426421e-03,2.272732e-05
1.681382e+02,1.747907e-02,1.880696e-06,3.483365e-03,4.016361e-05
1.716695e+02,1.747912e-02,1.177073e-06,3.615499e-03,2.569779e-05
1.752749e+02,1.747920e-02,4.392784e-07,3.701016e-03,3.968930e-05
1.789560e+02,1.747970e-02,5.785101e-07,3.765022e-03,1.308716e-05
1.827145e+02,1.747904e-02,5.328714e-07,3.887927e-03,1.919322e-05
1.865519e+02,1.747926e-02,8.955357e-07,3.997099e-03,7.140664e-05
1.904699e+02,1.747995e-02,6.199025e-07,4.104155e-03,7.645578e-05
1.944702e+02,1.748010e-02,7.386435e-07,4.166422e-03,3.428703e-05
1.985545e+02,1.747917e-02,5.250579e-07,4.232546e-03,4.664800e-05
2.027245e+02,1.747889e-02,7.860706e-07,4.351818e-03,4.044737e-05
2.069822e+02,1.747900e-02,2.061722e-06,4.435496e-03,3.912548e-05
2.113292e+02,1.747852e-02,9.939124e-07,4.553823e-03,5.668384e-05
2.157676e+02,1.747876e-02,1.011679e-06,4.661974e-03,2.013147e-05
2.202992e+02,1.747886e-02,1.100870e-06,4.782920e-03,6.703188e-05
2.249260e+02,1.747834e-02,7.229225e-07,4.915024e-03,5.468902e-05
2.296499e+02,1.747837e-02,9.572320e-07,5.026926e-03,8.674258e-05
2.344730e+02,1.747770e-02,1.177267e-06,5.104683e-03,6.620976e-05
2.393975e+02,1.747808e-02,1.056508e-06,5.276432e-03,4.075396e-05
2.444253e+02,1.747840e-02,1.109920e-06,5.358354e-03,8.059981e-05
2.495588e+02,1.747827e-02,1.472132e-06,5.515916e-03,5.942973e-05
2.548000e+02,1.747717e-02,7.304569e-07,5.649173e-03,3.050236e-05
2.601514e+02,1.747779e-02,9.584615e-07,5.757389e-03,5.805311e-05
2.656151e+02,1.747710e-02,1.145608e-06,5.881629e-03,4.166839e-05
2.711936e+02,1.747685e-02,9.581384e-07,6.041909e-03,5.967807e-05
2.768893e+02,1.747701e-02,6.073338e-07,6.192760e-03,3.811630e-05
2.827045e+02,1.747617e-02,1.046816e-06,6.354098e-03,5.898578e-05
2.886419e+02,1.747681e-02,1.428160e-06,6.510234e-03,6.645981e-05
2.947040e+02,1.747556e-02,8.705986e-07,6.683050e-03,2.522607e-05
3.008935e+02,1.747486e-02,1.478898e-06,6.792509e-03,4.257943e-05
3.072129e+02,1.747490e-02,1.283407e-06,7.002801e-03,8.249021e-05
3.136650e+02,1.747454e-02,1.372600e-06,7.167609e-03,5.247621e-05
3.202526e+02,1.747416e-02,1.202092e-06,7.321874e-03,5.449790e-05
3.269786e+02,1.747187e-02,1.180250e-06,7.476575e-03,9.010947e-05
3.338459e+02,1.747238e-02,5.620786e-07,7.667905e-03,4.199618e-05
3.408574e+02,1.747173e-02,1.030447e-06,7.861204e-03,5.587565e-05
3.480161e+02,1.747152e-02,6.598664e-07,8.076281e-03,1.163005e-05
3.553252e+02,1.747093e-02,8.444960e-07,8.176955e-03,4.236910e-05
3.627878e+02,1.746900e-02,1.220195e-06,8.409583e-03,2.828157e-05
3.704071e+02,1.746851e-02,6.661820e-07,8.617083e-03,4.006136e-05
3.781864e+02,1.746781e-02,1.794845e-06,8.796715e-03,8.938901e-05
3.861292e+02,1.746616e-02,1.771006e-06,9.064026e-03,5.268382e-05
3.942387e+02,1.746597e-02,7.426697e-07,9.232503e-03,3.236778e-05
4.025186e+02,1.746395e-02,1.348117e-06,9.447956e-03,4.574579e-05
4.109723e+02,1.746281e-02,1.382521e-06,9.706822e-03,2.669687e-05
4.196036e+02,1.746220e-02,9.523013e-07,9.913652e-03,6.668969e-05
4.284162e+02,1.746061e-02,1.037389e-06,1.010959e-02,6.612068e-05
4.374139e+02,1.746011e-02,1.271513e-06,1.038902e-02,3.242816e-05
4.466005e+02,1.745771e-02,7.974965e-07,1.060805e-02,8.968457e-05
4.559801e+02,1.745699e-02,1.343578e-06,1.087902e-02,6.367766e-05
4.655566e+02,1.745411e-02,1.696558e-06,1.111285e-02,5.091976e-05
4.753343e+02,1.745373e-02,1.887263e-06,1.135731e-02,6.206550e-05
4.853174e+02,1.744987e-02,1.298717e-06,1.164651e-02,5.555749e-05
4.955101e+02,1.745044e-02,1.710868e-06,1.187178e-02,3.337636e-05
5.059168e+02,1.745019e-02,1.044034e-06,1.214112e-02,5.484096e-05
5.165422e+02,1.744744e-02,1.122266e-06,1.243117e-02,7.714568e-05
5.273907e+02,1.744517e-02,1.652723e-06,1.274981e-02,3.568853e-05
5.384670e+02,1.744316e-02,1.329436e-06,1.292944e-02,5.017650e-05
5.497760e+02,1.744049e-02,8.319217e-07,1.329568e-02,8.285785e-05
5.613224e+02,1.743678e-02,1.724339e-06,1.355983e-02,5.693140e-05
5.731114e+02,1.743498e-02,1.228946e-06,1.387360e-02,8.045109e-05
5.851480e+02,1.743220e-02,1.079315e-06,1.410599e-02,7.703558e-05
5.974374e+02,1.742862e-02,1.840996e-06,1.441426e-02,4.662255e-05
6.099848e+02,1.742529e-02,1.652483e-06,1.469399e-02,1.153787e-04
6.227958e+02,1.742323e-02,1.030006e-06,1.510095e-02,3.931161e-05
6.358759e+02,1.741880e-02,1.613964e-06,1.537030e-02,1.131562e-04
6.492306e+02,1.741476e-02,2.216513e-06,1.566873e-02,1.056959e-04
6.628659e+02,1.740927e-02,1.403832e-06,1.594397e-02,1.496141e-04
6.767875e+02,1.740666e-02,9.715728e-07,1.631054e-02,8.082383e-05
6.910015e+02,1.740160e-02,2.315523e-06,1.662136e-02,2.246629e-05
7.055140e+02,1.739744e-02,1.655114e-06,1.699815e-02,4.248560e-05
7.203313e+02,1.739344e-02,1.240938e-06,1.729553e-02,7.571732e-05
7.354598e+02,1.738820e-02,3.062390e-06,1.759921e-02,8.948647e-05
7.509060e+02,1.738372e-02,1.526912e-06,1.793821e-02,8.656439e-05
7.666767e+02,1.737875e-02,1.456865e-06,1.826417e-02,8.195045e-05
7.827785e+02,1.737189e-02,1.072549e-06,1.865485e-02,6.868514e-05
7.992185e+02,1.736670e-02,2.059328e-06,1.896499e-02,6.154799e-05
8.160039e+02,1.736161e-02,2.148003e-06,1.934074e-02,1.262644e-04
8.331417e+02,1.735565e-02,1.789225e-06,1.966617e-02,6.521113e-05
8.506394e+02,1.734843e-02,1.208572e-06,1.995335e-02,1.246724e-04
8.685047e+02,1.734156e-02,8.092176e-07,2.025608e-02,5.343004e-05
8.867452e+02,1.733509e-02,2.471252e-06,2.060326e-02,4.884053e-05
9.053687e+02,1.732595e-02,3.848544e-06,2.092998e-02,8.482938e-05
9.243834e+02,1.731720e-02,2.238547e-06,2.121328e-02,7.038125e-05
9.437974e+02,1.731060e-02,2.794412e-06,2.153445e-02,1.989869e-04
9.636192e+02,1.730095e-02,2.897853e-06,2.191736e-02,4.786983e-05
9.838573e+02,1.729174e-02,1.157586e-06,2.216037e-02,4.282689e-05
